Entity,Year,Annual CO₂ emissions (per capita)
Saint Lucia,1955,0.117212996
Saint Lucia,1956,0.11765839
Saint Lucia,1957,0.11812369
Saint Lucia,1958,0.11860164
Saint Lucia,1959,0.119060256
Saint Lucia,1960,0.15834224
Saint Lucia,1961,0.1960176
Saint Lucia,1962,0.193924
Saint Lucia,1963,0.23021342
Saint Lucia,1964,0.22784889
Saint Lucia,1965,0.26314008
Saint Lucia,1966,0.29775304
Saint Lucia,1967,0.33148038
Saint Lucia,1968,0.3640157
Saint Lucia,1969,0.611506
Saint Lucia,1970,0.63941675
Saint Lucia,1971,0.66596514
Saint Lucia,1972,0.72609913
Saint Lucia,1973,0.75006515
Saint Lucia,1974,0.67196065
Saint Lucia,1975,0.6950803
Saint Lucia,1976,0.7497642
Saint Lucia,1977,0.6101422
Saint Lucia,1978,0.8541899
Saint Lucia,1979,1.2784042
Saint Lucia,1980,0.95239854
Saint Lucia,1981,0.7864478
Saint Lucia,1982,0.92309445
Saint Lucia,1983,0.8206769
Saint Lucia,1984,0.8940595
Saint Lucia,1985,0.9931001
Saint Lucia,1986,1.0052279
Saint Lucia,1987,1.1003499
Saint Lucia,1988,1.2216139
Saint Lucia,1989,1.208036
Saint Lucia,1990,1.3027792
Saint Lucia,1991,1.3659292
Saint Lucia,1992,1.5010029
Saint Lucia,1993,1.6320258
Saint Lucia,1994,1.7836285
Saint Lucia,1995,1.8545763
Saint Lucia,1996,1.9488584
Saint Lucia,1997,1.9456397
Saint Lucia,1998,2.1086202
Saint Lucia,1999,2.1515522
Saint Lucia,2000,2.1949527
Saint Lucia,2001,2.2415802
Saint Lucia,2002,2.2218564
Saint Lucia,2003,2.3160982
Saint Lucia,2004,2.454463
Saint Lucia,2005,2.347866
Saint Lucia,2006,2.462868
Saint Lucia,2007,2.5341284
Saint Lucia,2008,2.5183473
Saint Lucia,2009,2.5026143
Saint Lucia,2010,2.8519626
Saint Lucia,2011,2.8370855
Saint Lucia,2012,2.8455613
Saint Lucia,2013,2.8113072
Saint Lucia,2014,2.7780056
Saint Lucia,2015,2.7448988
Saint Lucia,2016,2.7124357
Saint Lucia,2017,2.784842
Saint Lucia,2018,2.8776712
Saint Lucia,2019,2.825776
Saint Lucia,2020,2.7139676
Saint Lucia,2021,2.8328466
Saint Lucia,2022,2.742586
Saint Lucia,2023,2.85322
Saint Pierre and Miquelon,1950,3.2787473
Saint Pierre and Miquelon,1951,4.869103
Saint Pierre and Miquelon,1952,7.218914
Saint Pierre and Miquelon,1953,6.352839
Saint Pierre and Miquelon,1954,7.046154
Saint Pierre and Miquelon,1955,7.710438
Saint Pierre and Miquelon,1956,6.8742967
Saint Pierre and Miquelon,1957,8.34797
Saint Pierre and Miquelon,1958,8.242126
Saint Pierre and Miquelon,1959,6.6685543
Saint Pierre and Miquelon,1960,7.3722334
Saint Pierre and Miquelon,1961,9.589692
Saint Pierre and Miquelon,1962,6.6110663
Saint Pierre and Miquelon,1963,7.2568827
Saint Pierre and Miquelon,1964,9.274143
Saint Pierre and Miquelon,1965,7.7225523
Saint Pierre and Miquelon,1966,8.30682
Saint Pierre and Miquelon,1967,9.539892
Saint Pierre and Miquelon,1968,7.397944
Saint Pierre and Miquelon,1969,5.966347
Saint Pierre and Miquelon,1970,6.517254
Saint Pierre and Miquelon,1971,8.347704
Saint Pierre and Miquelon,1972,12.021413
Saint Pierre and Miquelon,1973,6.849762
Saint Pierre and Miquelon,1974,7.383375
Saint Pierre and Miquelon,1975,5.4841175
Saint Pierre and Miquelon,1976,7.8665566
Saint Pierre and Miquelon,1977,6.0263157
Saint Pierre and Miquelon,1978,5.3899965
Saint Pierre and Miquelon,1979,5.967427
Saint Pierre and Miquelon,1980,5.9557867
Saint Pierre and Miquelon,1981,6.5641694
Saint Pierre and Miquelon,1982,6.586697
Saint Pierre and Miquelon,1983,5.348905
Saint Pierre and Miquelon,1984,5.8916225
Saint Pierre and Miquelon,1985,5.2652082
Saint Pierre and Miquelon,1986,7.5618353
Saint Pierre and Miquelon,1987,8.104914
Saint Pierre and Miquelon,1988,10.4140215
Saint Pierre and Miquelon,1989,16.179152
Saint Pierre and Miquelon,1990,14.466204
Saint Pierre and Miquelon,1991,16.153677
Saint Pierre and Miquelon,1992,14.929321
Saint Pierre and Miquelon,1993,11.462537
Saint Pierre and Miquelon,1994,10.858836
Saint Pierre and Miquelon,1995,10.852065
Saint Pierre and Miquelon,1996,10.858836
Saint Pierre and Miquelon,1997,7.4425
Saint Pierre and Miquelon,1998,8.66467
Saint Pierre and Miquelon,1999,8.725195
Saint Pierre and Miquelon,2000,8.75717
Saint Pierre and Miquelon,2001,8.780955
Saint Pierre and Miquelon,2002,9.405423
Saint Pierre and Miquelon,2003,10.046452
Saint Pierre and Miquelon,2004,9.521521
Saint Pierre and Miquelon,2005,10.222878
Saint Pierre and Miquelon,2006,10.899356
Saint Pierre and Miquelon,2007,10.9355
Saint Pierre and Miquelon,2008,10.957302
Saint Pierre and Miquelon,2009,10.97006
Saint Pierre and Miquelon,2010,10.979191
Saint Pierre and Miquelon,2011,11.001167
Saint Pierre and Miquelon,2012,11.032453
Saint Pierre and Miquelon,2013,11.088097
Saint Pierre and Miquelon,2014,11.114257
Saint Pierre and Miquelon,2015,11.136778
Saint Pierre and Miquelon,2016,11.153729
Saint Pierre and Miquelon,2017,11.176411
Saint Pierre and Miquelon,2018,9.948074
Saint Pierre and Miquelon,2019,11.250768
Saint Pierre and Miquelon,2020,10.715293
Saint Pierre and Miquelon,2021,9.5466385
Saint Pierre and Miquelon,2022,9.309224
Saint Pierre and Miquelon,2023,9.798696
Saint Vincent and the Grenadines,1950,0.05944192
Saint Vincent and the Grenadines,1951,0.05785842
Saint Vincent and the Grenadines,1952,0.16870281
Saint Vincent and the Grenadines,1953,0.10915808
Saint Vincent and the Grenadines,1954,0.10579199
Saint Vincent and the Grenadines,1955,0.102379255
Saint Vincent and the Grenadines,1956,0.09898957
Saint Vincent and the Grenadines,1957,0.09567704
Saint Vincent and the Grenadines,1958,0.13864258
Saint Vincent and the Grenadines,1959,0.13384801
Saint Vincent and the Grenadines,1960,0.13030027
Saint Vincent and the Grenadines,1961,0.12804772
Saint Vincent and the Grenadines,1962,0.12602758
Saint Vincent and the Grenadines,1963,0.16560078
Saint Vincent and the Grenadines,1964,0.2041544
Saint Vincent and the Grenadines,1965,0.16121438
Saint Vincent and the Grenadines,1966,0.19907202
Saint Vincent and the Grenadines,1967,0.19678189
Saint Vincent and the Grenadines,1968,0.23363125
Saint Vincent and the Grenadines,1969,0.30846295
Saint Vincent and the Grenadines,1970,0.3055402
Saint Vincent and the Grenadines,1971,0.30269423
Saint Vincent and the Grenadines,1972,0.37482226
Saint Vincent and the Grenadines,1973,0.40853065
Saint Vincent and the Grenadines,1974,0.33132717
Saint Vincent and the Grenadines,1975,0.32858366
Saint Vincent and the Grenadines,1976,0.32595286
Saint Vincent and the Grenadines,1977,0.32340828
Saint Vincent and the Grenadines,1978,0.3566006
Saint Vincent and the Grenadines,1979,0.2833638
Saint Vincent and the Grenadines,1980,0.35170236
Saint Vincent and the Grenadines,1981,0.3488195
Saint Vincent and the Grenadines,1982,0.38043818
Saint Vincent and the Grenadines,1983,0.44595075
Saint Vincent and the Grenadines,1984,0.61258954
Saint Vincent and the Grenadines,1985,0.6079702
Saint Vincent and the Grenadines,1986,0.60365754
Saint Vincent and the Grenadines,1987,0.6996245
Saint Vincent and the Grenadines,1988,0.59613854
Saint Vincent and the Grenadines,1989,0.6916874
Saint Vincent and the Grenadines,1990,0.7212018
Saint Vincent and the Grenadines,1991,0.7511543
Saint Vincent and the Grenadines,1992,0.74930423
Saint Vincent and the Grenadines,1993,0.91027015
Saint Vincent and the Grenadines,1994,1.0711647
Saint Vincent and the Grenadines,1995,1.1347468
Saint Vincent and the Grenadines,1996,1.1663837
Saint Vincent and the Grenadines,1997,1.166229
Saint Vincent and the Grenadines,1998,1.4247738
Saint Vincent and the Grenadines,1999,1.4546866
Saint Vincent and the Grenadines,2000,1.2911866
Saint Vincent and the Grenadines,2001,1.5823308
Saint Vincent and the Grenadines,2002,1.6489649
Saint Vincent and the Grenadines,2003,1.7492661
Saint Vincent and the Grenadines,2004,1.9487807
Saint Vincent and the Grenadines,2005,1.955524
Saint Vincent and the Grenadines,2006,1.9305565
Saint Vincent and the Grenadines,2007,2.1034238
Saint Vincent and the Grenadines,2008,1.9805228
Saint Vincent and the Grenadines,2009,2.5205152
Saint Vincent and the Grenadines,2010,1.9997635
Saint Vincent and the Grenadines,2011,1.9775692
Saint Vincent and the Grenadines,2012,2.1234522
Saint Vincent and the Grenadines,2013,2.0334845
Saint Vincent and the Grenadines,2014,2.3516016
Saint Vincent and the Grenadines,2015,2.1929655
Saint Vincent and the Grenadines,2016,2.2746847
Saint Vincent and the Grenadines,2017,2.0466173
Saint Vincent and the Grenadines,2018,2.305567
Saint Vincent and the Grenadines,2019,2.146126
Saint Vincent and the Grenadines,2020,2.3013074
Saint Vincent and the Grenadines,2021,2.281156
Saint Vincent and the Grenadines,2022,2.2286887
Saint Vincent and the Grenadines,2023,2.3416662
Samoa,1950,0.041519824
Samoa,1951,0.040495586
Samoa,1952,0.07907117
Samoa,1953,0.07735098
Samoa,1954,0.11350447
Samoa,1955,0.11102918
Samoa,1956,0.10852545
Samoa,1957,0.14111304
Samoa,1958,0.103058375
Samoa,1959,0.13381054
Samoa,1960,0.13031726
Samoa,1961,0.15866143
Samoa,1962,0.1545183
Samoa,1963,0.18059936
Samoa,1964,0.20540255
Samoa,1965,0.22907516
Samoa,1966,0.1957235
Samoa,1967,0.19178082
Samoa,1968,0.2155611
Samoa,1969,0.21210454
Samoa,1970,0.2088136
Samoa,1971,0.25718057
Samoa,1972,0.2535728
Samoa,1973,0.25014165
Samoa,1974,0.29431295
Samoa,1975,0.3824061
Samoa,1976,0.27991545
Samoa,1977,0.45879716
Samoa,1978,0.61317617
Samoa,1979,0.5175141
Samoa,1980,0.46835682
Samoa,1981,0.46451986
Samoa,1982,0.39624375
Samoa,1983,0.39566374
Samoa,1984,0.39549053
Samoa,1985,0.46126178
Samoa,1986,0.48261037
Samoa,1987,0.48087433
Samoa,1988,0.50066245
Samoa,1989,0.49943107
Samoa,1990,0.52029747
Samoa,1991,0.5625971
Samoa,1992,0.58092135
Samoa,1993,0.5973855
Samoa,1994,0.5502773
Samoa,1995,0.6507657
Samoa,1996,0.70763326
Samoa,1997,0.70173776
Samoa,1998,0.7988506
Samoa,1999,0.75217354
Samoa,2000,0.78666
Samoa,2001,0.84028894
Samoa,2002,0.8741121
Samoa,2003,0.8498134
Samoa,2004,0.8854091
Samoa,2005,0.9015941
Samoa,2006,0.9175325
Samoa,2007,0.95132524
Samoa,2008,0.84817046
Samoa,2009,0.8801621
Samoa,2010,0.94928676
Samoa,2011,0.978733
Samoa,2012,0.95111185
Samoa,2013,0.9795556
Samoa,2014,1.0075547
Samoa,2015,1.1260211
Samoa,2016,1.1705552
Samoa,2017,1.1953334
Samoa,2018,1.1474714
Samoa,2019,1.2926443
Samoa,2020,1.1412176
Samoa,2021,1.1485088
Samoa,2022,1.1679227
Samoa,2023,1.1855699
Sao Tome and Principe,1951,0.05935141
Sao Tome and Principe,1952,0.058565903
Sao Tome and Principe,1953,0.05787304
Sao Tome and Principe,1954,0.057281327
Sao Tome and Principe,1955,0.056737587
Sao Tome and Principe,1956,0.11239264
Sao Tome and Principe,1957,0.16695271
Sao Tome and Principe,1958,0.11015408
Sao Tome and Principe,1959,0.10895034
Sao Tome and Principe,1960,0.16167322
Sao Tome and Principe,1961,0.16005592
Sao Tome and Principe,1962,0.15844782
Sao Tome and Principe,1963,0.10455576
Sao Tome and Principe,1964,0.15517752
Sao Tome and Principe,1965,0.15342313
Sao Tome and Principe,1966,0.15150096
Sao Tome and Principe,1967,0.14942294
Sao Tome and Principe,1968,0.19608526
Sao Tome and Principe,1969,0.19271278
Sao Tome and Principe,1970,0.18889275
Sao Tome and Principe,1971,0.13860588
Sao Tome and Principe,1972,0.13567857
Sao Tome and Principe,1973,0.17707327
Sao Tome and Principe,1974,0.21644868
Sao Tome and Principe,1975,0.2113521
Sao Tome and Principe,1976,0.32975587
Sao Tome and Principe,1977,0.3211535
Sao Tome and Principe,1978,0.35169148
Sao Tome and Principe,1979,0.34271818
Sao Tome and Principe,1980,0.4091112
Sao Tome and Principe,1981,0.43710545
Sao Tome and Principe,1982,0.46479768
Sao Tome and Principe,1983,0.5266739
Sao Tome and Principe,1984,0.48224124
Sao Tome and Principe,1985,0.50595623
Sao Tome and Principe,1986,0.4616146
Sao Tome and Principe,1987,0.45041138
Sao Tome and Principe,1988,0.40741754
Sao Tome and Principe,1989,0.39712197
Sao Tome and Principe,1990,0.38742527
Sao Tome and Principe,1991,0.37902746
Sao Tome and Principe,1992,0.37188095
Sao Tome and Principe,1993,0.36520046
Sao Tome and Principe,1994,0.35893416
Sao Tome and Principe,1995,0.35318545
Sao Tome and Principe,1996,0.34786674
Sao Tome and Principe,1997,0.34294024
Sao Tome and Principe,1998,0.3384902
Sao Tome and Principe,1999,0.3344568
Sao Tome and Principe,2000,0.33082372
Sao Tome and Principe,2001,0.3505166
Sao Tome and Principe,2002,0.3911213
Sao Tome and Principe,2003,0.4288724
Sao Tome and Principe,2004,0.46473578
Sao Tome and Principe,2005,0.47612977
Sao Tome and Principe,2006,0.5088643
Sao Tome and Principe,2007,0.49668765
Sao Tome and Principe,2008,0.48500475
Sao Tome and Principe,2009,0.5151016
Sao Tome and Principe,2010,0.56439316
Sao Tome and Principe,2011,0.53296554
Sao Tome and Principe,2012,0.5803406
Sao Tome and Principe,2013,0.5692063
Sao Tome and Principe,2014,0.65187114
Sao Tome and Principe,2015,0.6769938
Sao Tome and Principe,2016,0.7376469
Sao Tome and Principe,2017,0.67280686
Sao Tome and Principe,2018,0.6625426
Sao Tome and Principe,2019,0.66974753
Sao Tome and Principe,2020,0.64040625
Sao Tome and Principe,2021,0.6438903
Sao Tome and Principe,2022,0.70649457
Sao Tome and Principe,2023,0.7198723
Saudi Arabia,1936,0.002714283
Saudi Arabia,1937,0.009413391
Saudi Arabia,1938,0.074620694
Saudi Arabia,1939,0.5954849
Saudi Arabia,1940,0.7666813
Saudi Arabia,1941,0.6404235
Saudi Arabia,1942,0.6667003
Saudi Arabia,1943,0.692445
Saudi Arabia,1944,1.1225336
Saudi Arabia,1945,3.0057127
Saudi Arabia,1946,8.501508
Saudi Arabia,1947,12.636632
Saudi Arabia,1948,5.954311
Saudi Arabia,1949,6.0323205
Saudi Arabia,1950,3.0181396
Saudi Arabia,1951,0
Saudi Arabia,1952,0
Saudi Arabia,1953,0.25173745
Saudi Arabia,1954,0.63166386
Saudi Arabia,1955,1.0404613
Saudi Arabia,1956,0.77414083
Saudi Arabia,1957,0.96151817
Saudi Arabia,1958,0.88199234
Saudi Arabia,1959,0.789485
Saudi Arabia,1960,1.0981382
Saudi Arabia,1961,1.4124677
Saudi Arabia,1962,2.3847282
Saudi Arabia,1963,2.551695
Saudi Arabia,1964,2.4951675
Saudi Arabia,1965,1.43962
Saudi Arabia,1966,2.1077833
Saudi Arabia,1967,8.072177
Saudi Arabia,1968,8.858415
Saudi Arabia,1969,10.321941
Saudi Arabia,1970,12.702393
Saudi Arabia,1971,16.046402
Saudi Arabia,1972,17.994766
Saudi Arabia,1973,23.148218
Saudi Arabia,1974,22.828743
Saudi Arabia,1975,18.274012
Saudi Arabia,1976,21.102762
Saudi Arabia,1977,23.228529
Saudi Arabia,1978,21.372665
Saudi Arabia,1979,24.19586
Saudi Arabia,1980,27.983114
Saudi Arabia,1981,27.303858
Saudi Arabia,1982,23.136442
Saudi Arabia,1983,22.17553
Saudi Arabia,1984,20.203606
Saudi Arabia,1985,21.151466
Saudi Arabia,1986,23.712328
Saudi Arabia,1987,20.85908
Saudi Arabia,1988,21.004189
Saudi Arabia,1989,20.084616
Saudi Arabia,1990,17.106512
Saudi Arabia,1991,21.915035
Saudi Arabia,1992,23.624128
Saudi Arabia,1993,24.380909
Saudi Arabia,1994,22.8462
Saudi Arabia,1995,20.670359
Saudi Arabia,1996,19.492058
Saudi Arabia,1997,15.808199
Saudi Arabia,1998,14.677085
Saudi Arabia,1999,15.371093
Saudi Arabia,2000,19.147379
Saudi Arabia,2001,19.042866
Saudi Arabia,2002,19.379114
Saudi Arabia,2003,18.704975
Saudi Arabia,2004,20.73686
Saudi Arabia,2005,20.059093
Saudi Arabia,2006,20.744946
Saudi Arabia,2007,18.934502
Saudi Arabia,2008,20.169865
Saudi Arabia,2009,20.822855
Saudi Arabia,2010,22.099627
Saudi Arabia,2011,20.707397
Saudi Arabia,2012,22.396475
Saudi Arabia,2013,20.823349
Saudi Arabia,2014,20.193333
Saudi Arabia,2015,20.850756
Saudi Arabia,2016,20.888945
Saudi Arabia,2017,19.93628
Saudi Arabia,2018,20.994095
Saudi Arabia,2019,21.579525
Saudi Arabia,2020,19.879406
Saudi Arabia,2021,22.211275
Saudi Arabia,2022,22.480951
Saudi Arabia,2023,22.132036
Senegal,1949,0
Senegal,1950,0.14155516
Senegal,1951,0.11536554
Senegal,1952,0.121527866
Senegal,1953,0.099445045
Senegal,1954,0.11211609
Senegal,1955,0.10049383
Senegal,1956,0.11421992
Senegal,1957,0.11294114
Senegal,1958,0.112328306
Senegal,1959,0.119355895
Senegal,1960,0.24765576
Senegal,1961,0.2364922
Senegal,1962,0.2299147
Senegal,1963,0.23660861
Senegal,1964,0.2466249
Senegal,1965,0.43951577
Senegal,1966,0.4332832
Senegal,1967,0.17119771
Senegal,1968,0.02332145
Senegal,1969,0.11306857
Senegal,1970,0.29265246
Senegal,1971,0.2935871
Senegal,1972,0.30648863
Senegal,1973,0.31702006
Senegal,1974,0.36763498
Senegal,1975,0.49857283
Senegal,1976,0.3333688
Senegal,1977,0.4113119
Senegal,1978,0.47046962
Senegal,1979,0.5064379
Senegal,1980,0.57076186
Senegal,1981,0.5469058
Senegal,1982,0.493197
Senegal,1983,0.4129063
Senegal,1984,0.5053096
Senegal,1985,0.39658925
Senegal,1986,0.3833071
Senegal,1987,0.34238228
Senegal,1988,0.37187472
Senegal,1989,0.48810917
Senegal,1990,0.40655592
Senegal,1991,0.4254299
Senegal,1992,0.41901588
Senegal,1993,0.4214635
Senegal,1994,0.44491366
Senegal,1995,0.38766894
Senegal,1996,0.40412003
Senegal,1997,0.34279966
Senegal,1998,0.35079423
Senegal,1999,0.37032664
Senegal,2000,0.39144906
Senegal,2001,0.41693386
Senegal,2002,0.4239302
Senegal,2003,0.4596074
Senegal,2004,0.47725818
Senegal,2005,0.49298713
Senegal,2006,0.38455415
Senegal,2007,0.413119
Senegal,2008,0.39342096
Senegal,2009,0.4261587
Senegal,2010,0.54310983
Senegal,2011,0.6033588
Senegal,2012,0.55310893
Senegal,2013,0.57273585
Senegal,2014,0.6164729
Senegal,2015,0.67465365
Senegal,2016,0.66618276
Senegal,2017,0.69532555
Senegal,2018,0.7119568
Senegal,2019,0.7774175
Senegal,2020,0.6445196
Senegal,2021,0.71479875
Senegal,2022,0.69541025
Senegal,2023,0.6583115
Serbia,1885,0.0068100314
Serbia,1890,0.019293688
Serbia,1891,0.022237618
Serbia,1892,0.024315583
Serbia,1893,0.04259544
Serbia,1894,0.080290325
Serbia,1895,0.07927539
Serbia,1896,0.08721868
Serbia,1897,0.06697984
Serbia,1898,0.100290276
Serbia,1899,0.11549898
Serbia,1900,0.15433854
Serbia,1901,0.16624765
Serbia,1902,0.1536536
Serbia,1903,0.16444172
Serbia,1904,0.17289227
Serbia,1905,0.18504374
Serbia,1906,0.21833493
Serbia,1907,0.21917738
Serbia,1908,0.23263265
Serbia,1909,0.23541223
Serbia,1910,0.22919428
Serbia,1911,0.24401547
Serbia,1912,0.24553801
Serbia,1913,0.6614758
Serbia,1919,0.4210523
Serbia,1920,0.54744685
Serbia,1921,0.57082564
Serbia,1922,0.8123493
Serbia,1923,0.8678098
Serbia,1924,0.8712961
Serbia,1925,0.93671644
Serbia,1926,0.8932635
Serbia,1927,0.98848355
Serbia,1928,1.1018432
Serbia,1929,1.1745043
Serbia,1930,1.0824881
Serbia,1931,0.9820822
Serbia,1932,0.876545
Serbia,1933,0.7943678
Serbia,1934,0.8097458
Serbia,1935,0.83029914
Serbia,1936,0.8015809
Serbia,1937,0.8743905
Serbia,1938,0.8113401
Serbia,1939,0.8336118
Serbia,1940,0.9372514
Serbia,1943,0.031293068
Serbia,1944,0.0076651494
Serbia,1945,0.42696366
Serbia,1946,0.8269215
Serbia,1947,1.1275798
Serbia,1948,1.2444
Serbia,1949,1.3950064
Serbia,1950,1.3197976
Serbia,1951,1.2374426
Serbia,1952,1.2306155
Serbia,1953,1.2091713
Serbia,1954,1.4250294
Serbia,1955,1.6114162
Serbia,1956,1.8199896
Serbia,1957,1.9544123
Serbia,1958,1.9053892
Serbia,1959,2.1618314
Serbia,1960,2.3375235
Serbia,1961,2.4250877
Serbia,1962,2.464304
Serbia,1963,2.7155163
Serbia,1964,3.0479927
Serbia,1965,3.1080248
Serbia,1966,3.0531397
Serbia,1967,3.0577312
Serbia,1968,3.243765
Serbia,1969,3.3369682
Serbia,1970,4.3277206
Serbia,1971,4.6313024
Serbia,1972,4.3118825
Serbia,1973,5.1153274
Serbia,1974,5.1028695
Serbia,1975,5.287867
Serbia,1976,5.4200263
Serbia,1977,5.235344
Serbia,1978,5.813569
Serbia,1979,6.287451
Serbia,1980,6.1497684
Serbia,1981,6.6658354
Serbia,1982,6.1034093
Serbia,1983,6.559264
Serbia,1984,6.907552
Serbia,1985,7.039327
Serbia,1986,7.3470783
Serbia,1987,7.1702704
Serbia,1988,7.398348
Serbia,1989,7.3777747
Serbia,1990,7.338135
Serbia,1991,5.2024317
Serbia,1992,5.557963
Serbia,1993,4.8531585
Serbia,1994,4.726245
Serbia,1995,5.0031557
Serbia,1996,5.869193
Serbia,1997,6.32479
Serbia,1998,6.680771
Serbia,1999,4.6275244
Serbia,2000,5.841812
Serbia,2001,6.443893
Serbia,2002,6.857292
Serbia,2003,7.354015
Serbia,2004,7.9524727
Serbia,2005,6.8488474
Serbia,2006,8.09953
Serbia,2007,7.9586916
Serbia,2008,6.946146
Serbia,2009,6.1809096
Serbia,2010,6.1786823
Serbia,2011,6.6474357
Serbia,2012,5.972246
Serbia,2013,6.1253824
Serbia,2014,5.1483583
Serbia,2015,6.09949
Serbia,2016,6.3209686
Serbia,2017,6.436677
Serbia,2018,6.313477
Serbia,2019,6.3562794
Serbia,2020,6.538972
Serbia,2021,6.39086
Serbia,2022,6.4078465
Serbia,2023,6.253774
Seychelles,1963,0.159121
Seychelles,1964,0.15551452
Seychelles,1965,0.15190083
Seychelles,1966,0.14823805
Seychelles,1967,0.14470203
Seychelles,1968,0.14131713
Seychelles,1969,0.13812603
Seychelles,1970,0.5405525
Seychelles,1971,0.5942478
Seychelles,1972,0.7731997
Seychelles,1973,0.81742203
Seychelles,1974,0.92034096
Seychelles,1975,0.95806503
Seychelles,1976,1.2853066
Seychelles,1977,1.3152908
Seychelles,1978,1.1844646
Seychelles,1979,1.8440984
Seychelles,1980,1.4384031
Seychelles,1981,1.4782583
Seychelles,1982,1.2462217
Seychelles,1983,1.4478822
Seychelles,1984,1.4325764
Seychelles,1985,2.1525764
Seychelles,1986,2.3374965
Seychelles,1987,2.82609
Seychelles,1988,2.741223
Seychelles,1989,3.208143
Seychelles,1990,2.0313168
Seychelles,1991,2.3027387
Seychelles,1992,2.2781549
Seychelles,1993,2.3988163
Seychelles,1994,2.6092474
Seychelles,1995,2.5337567
Seychelles,1996,2.9734225
Seychelles,1997,3.451134
Seychelles,1998,3.5870376
Seychelles,1999,3.7091353
Seychelles,2000,3.7833517
Seychelles,2001,4.072507
Seychelles,2002,4.0554585
Seychelles,2003,3.9164646
Seychelles,2004,4.1992126
Seychelles,2005,4.2702527
Seychelles,2006,4.258249
Seychelles,2007,4.408133
Seychelles,2008,4.4754896
Seychelles,2009,4.697135
Seychelles,2010,4.6697283
Seychelles,2011,4.1935163
Seychelles,2012,4.270954
Seychelles,2013,4.0565124
Seychelles,2014,4.3775806
Seychelles,2015,4.6486616
Seychelles,2016,5.0392933
Seychelles,2017,5.1178646
Seychelles,2018,5.225092
Seychelles,2019,5.046789
Seychelles,2020,4.966297
Seychelles,2021,4.9766817
Seychelles,2022,4.4126396
Seychelles,2023,4.3078337
Sierra Leone,1950,0.078792624
Sierra Leone,1951,0.04708485
Sierra Leone,1952,0.087700464
Sierra Leone,1953,0.0813921
Sierra Leone,1954,0.059463173
Sierra Leone,1955,0.08638087
Sierra Leone,1956,0.0835854
Sierra Leone,1957,0.17846741
Sierra Leone,1958,0.094724625
Sierra Leone,1959,0.104920805
Sierra Leone,1960,0.31498325
Sierra Leone,1961,0.12562212
Sierra Leone,1962,0.1392266
Sierra Leone,1963,0.15534508
Sierra Leone,1964,0.12544063
Sierra Leone,1965,0.114285804
Sierra Leone,1966,0.11948153
Sierra Leone,1967,0.09866606
Sierra Leone,1968,0.13889991
Sierra Leone,1969,0.40752077
Sierra Leone,1970,0.31611338
Sierra Leone,1971,0.29039595
Sierra Leone,1972,0.24085143
Sierra Leone,1973,0.18787043
Sierra Leone,1974,0.17815563
Sierra Leone,1975,0.17614135
Sierra Leone,1976,0.14879659
Sierra Leone,1977,0.16625915
Sierra Leone,1978,0.22598085
Sierra Leone,1979,0.21133272
Sierra Leone,1980,0.18588458
Sierra Leone,1981,0.20740263
Sierra Leone,1982,0.16233592
Sierra Leone,1983,0.19784994
Sierra Leone,1984,0.17297016
Sierra Leone,1985,0.18227373
Sierra Leone,1986,0.18082519
Sierra Leone,1987,0.13011636
Sierra Leone,1988,0.11640707
Sierra Leone,1989,0.092644915
Sierra Leone,1990,0.118734814
Sierra Leone,1991,0.13115878
Sierra Leone,1992,0.06771649
Sierra Leone,1993,0.06345994
Sierra Leone,1994,0.065851
Sierra Leone,1995,0.053481013
Sierra Leone,1996,0.054971047
Sierra Leone,1997,0.048237115
Sierra Leone,1998,0.051176377
Sierra Leone,1999,0.040730026
Sierra Leone,2000,0.061293606
Sierra Leone,2001,0.078859925
Sierra Leone,2002,0.10097159
Sierra Leone,2003,0.10331825
Sierra Leone,2004,0.0971471
Sierra Leone,2005,0.077253774
Sierra Leone,2006,0.10292828
Sierra Leone,2007,0.084760234
Sierra Leone,2008,0.08577766
Sierra Leone,2009,0.082893096
Sierra Leone,2010,0.08714463
Sierra Leone,2011,0.11128745
Sierra Leone,2012,0.1269615
Sierra Leone,2013,0.15607728
Sierra Leone,2014,0.16411543
Sierra Leone,2015,0.15410693
Sierra Leone,2016,0.15860663
Sierra Leone,2017,0.14746857
Sierra Leone,2018,0.13580218
Sierra Leone,2019,0.12984261
Sierra Leone,2020,0.129658
Sierra Leone,2021,0.15525901
Sierra Leone,2022,0.15435511
Sierra Leone,2023,0.14556001
Singapore,1950,1.8888649
Singapore,1951,2.645876
Singapore,1952,3.0560918
Singapore,1953,2.9320405
Singapore,1954,3.011644
Singapore,1955,3.0698783
Singapore,1956,2.9447632
Singapore,1957,1.1859541
Singapore,1958,1.5157008
Singapore,1959,1.1475512
Singapore,1960,0.8598458
Singapore,1961,1.2524606
Singapore,1962,1.4603233
Singapore,1963,1.8636324
Singapore,1964,1.977422
Singapore,1965,1.2965565
Singapore,1966,0.24956371
Singapore,1967,1.4353036
Singapore,1968,2.5538878
Singapore,1969,3.356688
Singapore,1970,8.526181
Singapore,1971,7.6467905
Singapore,1972,10.03568
Singapore,1973,9.404416
Singapore,1974,9.586949
Singapore,1975,10.519615
Singapore,1976,12.751596
Singapore,1977,11.8429785
Singapore,1978,13.752221
Singapore,1979,14.831768
Singapore,1980,12.485665
